customer_id,Recency,Frequency,Monetary,R,F,M,RFM
2988,34,8,3034.97,1,5,3,30
2989,72,9,6845.06,2,6,6,46.6666666666667
2990,16,7,2584.69,1,4,3,26.6666666666667
2991,77,6,2602.52,3,4,3,33.3333333333333
2992,11,8,6871.54,1,5,6,40
2993,11,7,4095.63,1,4,4,30
2994,17,3,179.84,1,1,1,10
2995,12,5,3066.68,1,3,3,23.3333333333333
2996,23,3,1751.72,1,1,2,13.3333333333333
2997,33,6,2035.02,1,4,2,23.3333333333333
2998,68,3,2511.7,2,1,3,20
2999,10,11,8095.2,1,7,7,50
3000,44,4,3354.27,2,2,3,23.3333333333333
3001,106,4,3378.57,3,2,3,26.6666666666667
3002,46,7,3193.23,2,4,3,30
3003,113,9,5168.14,4,6,5,50
3004,115,5,3550.04,4,3,4,36.6666666666667
3005,191,3,2602.31,6,1,3,33.3333333333333
3006,32,4,3901.96,1,2,4,23.3333333333333
3007,5,7,4500.3,1,4,4,30
3008,7,6,3216.01,1,4,3,26.6666666666667
3009,90,4,2250.3,3,2,2,23.3333333333333
3010,112,4,1903.35,4,2,2,26.6666666666667
3011,37,4,1349.76,2,2,2,20
3012,5,6,6440.13,1,4,6,36.6666666666667
3013,6,9,3849.19,1,6,4,36.6666666666667
3014,21,9,4656.84,1,6,4,36.6666666666667
3015,48,10,6814.58,2,7,6,50
3016,2,5,4253.5,1,3,4,26.6666666666667
3017,59,6,4124.12,2,4,4,33.3333333333333
3018,21,5,1798.21,1,3,2,20
3019,66,3,1138.54,2,1,1,13.3333333333333
3020,24,12,2771.48,1,8,3,40
3021,62,7,2943.78,2,4,3,30
3022,33,5,2614.37,1,3,3,23.3333333333333
3023,134,4,661.94,4,2,1,23.3333333333333
3024,52,2,3321.76,2,1,3,20
3025,127,2,1652.3,4,1,2,23.3333333333333
3026,94,6,1886.6,3,4,2,30
3027,33,5,1393.66,1,3,2,20
3028,48,5,3043.16,2,3,3,26.6666666666667
3029,123,4,1922.75,4,2,2,26.6666666666667
3030,26,7,2713.38,1,4,3,26.6666666666667
3031,4,5,2910.87,1,3,3,23.3333333333333
3032,42,7,6183.31,2,4,6,40
3033,160,2,1418.21,5,1,2,26.6666666666667
3034,50,5,2661.28,2,3,3,26.6666666666667
3035,40,5,2429.16,2,3,3,26.6666666666667
3036,158,5,3750.72,5,3,4,40
3037,187,3,1404.96,6,1,2,30
3038,48,6,3194.93,2,4,3,30
3039,71,9,4762.49,2,6,5,43.3333333333333
3040,205,1,1279.4,6,,2,
3041,126,2,1211.57,4,1,2,23.3333333333333
3042,13,6,1629.25,1,4,2,23.3333333333333
3043,13,4,2535.47,1,2,3,20
3044,6,9,5793.33,1,6,5,40
3045,67,6,5802.77,2,4,5,36.6666666666667
3046,230,5,3229.86,7,3,3,43.3333333333333
3047,36,5,3909.14,1,3,4,26.6666666666667
3048,6,13,8379.96,1,9,8,60
3049,45,3,1833.49,2,1,2,16.6666666666667
3050,68,9,6353.12,2,6,6,46.6666666666667
3051,142,4,2117.44,4,2,2,26.6666666666667
3052,56,2,666.31,2,1,1,13.3333333333333
3053,195,4,2338.53,6,2,3,36.6666666666667
3054,4,5,3330.78,1,3,3,23.3333333333333
3055,60,10,5955.54,2,7,6,50
3056,21,4,1246.69,1,2,2,16.6666666666667
3057,30,7,5049.14,1,4,5,33.3333333333333
3058,26,5,5935.45,1,3,6,33.3333333333333
3059,144,2,2731.31,4,1,3,26.6666666666667
3060,31,11,5684.73,1,7,5,43.3333333333333
3061,61,9,3232.76,2,6,3,36.6666666666667
3062,48,6,2857.68,2,4,3,30
3063,94,5,1065.54,3,3,1,23.3333333333333
3064,57,7,2410.92,2,4,3,30
3065,7,5,1367.38,1,3,2,20
3066,166,4,1516.28,5,2,2,30
3067,41,6,3575.9,2,4,4,33.3333333333333
3068,81,6,3084.65,3,4,3,33.3333333333333
3069,72,3,1775.48,2,1,2,16.6666666666667
3070,121,4,399.21,4,2,1,23.3333333333333
3071,160,4,473.43,5,2,1,26.6666666666667
3072,69,7,3373.78,2,4,3,30
3073,253,3,1264.33,7,1,2,33.3333333333333
3074,12,7,4781.58,1,4,5,33.3333333333333
3075,83,6,2741.29,3,4,3,33.3333333333333
3076,211,4,1904.31,6,2,2,33.3333333333333
3077,18,7,3672.15,1,4,4,30
3078,171,3,1750.43,5,1,2,26.6666666666667
3079,133,4,1903.52,4,2,2,26.6666666666667
3080,6,9,4665.71,1,6,4,36.6666666666667
3081,108,6,5502.82,3,4,5,40
3082,18,5,1742.13,1,3,2,20
3083,71,6,2308.56,2,4,2,26.6666666666667
3084,17,6,3082.9,1,4,3,26.6666666666667
3085,27,5,2076.68,1,3,2,20
3086,13,9,5713.88,1,6,5,40
3087,86,6,3708.87,3,4,4,36.6666666666667
3088,5,7,2487.23,1,4,3,26.6666666666667
3089,29,4,3618.44,1,2,4,23.3333333333333
3090,200,5,3132.29,6,3,3,40
3091,309,2,1323.12,9,1,2,40
3092,162,3,920.72,5,1,1,23.3333333333333
3093,70,9,2964.62,2,6,3,36.6666666666667
3094,163,7,2859.96,5,4,3,40
3095,38,5,2799.49,2,3,3,26.6666666666667
3096,17,3,2717.1,1,1,3,16.6666666666667
3097,62,3,2427.07,2,1,3,20
3098,40,4,2968.25,2,2,3,23.3333333333333
3099,85,2,2079.57,3,1,2,20
3100,22,4,3919.57,1,2,4,23.3333333333333
3101,63,4,614.62,2,2,1,16.6666666666667
3102,108,4,2883.51,3,2,3,26.6666666666667
3103,61,8,5040.88,2,5,5,40
3104,51,6,3686.72,2,4,4,33.3333333333333
3105,12,6,4916.08,1,4,5,33.3333333333333
3106,201,5,3738.75,6,3,4,43.3333333333333
3107,97,4,3159.09,3,2,3,26.6666666666667
3108,55,7,5916.21,2,4,6,40
3109,171,5,3080.63,5,3,3,36.6666666666667
3110,19,3,1429.54,1,1,2,13.3333333333333
3111,50,5,1831.96,2,3,2,23.3333333333333
3112,13,8,3035.96,1,5,3,30
3113,111,8,4144.86,3,5,4,40
3114,89,5,2573.6,3,3,3,30
3115,197,5,4020.91,6,3,4,43.3333333333333
3116,89,6,2861.63,3,4,3,33.3333333333333
3117,27,9,8531.16,1,6,8,50
3118,14,9,6243.82,1,6,6,43.3333333333333
3119,7,4,2330.39,1,2,2,16.6666666666667
3120,22,7,4179.11,1,4,4,30
3121,50,6,3164.13,2,4,3,30
3122,145,5,3920.9,4,3,4,36.6666666666667
3123,2,4,1248.49,1,2,2,16.6666666666667
3124,40,3,401.5,2,1,1,13.3333333333333
3125,11,4,1702.43,1,2,2,16.6666666666667
3126,42,7,4780.79,2,4,5,36.6666666666667
3127,37,4,3898.5,2,2,4,26.6666666666667
3128,106,5,3687.54,3,3,4,33.3333333333333
3129,18,5,3590.37,1,3,4,26.6666666666667
3130,2,5,3792.78,1,3,4,26.6666666666667
3131,19,8,2725.76,1,5,3,30
3132,25,5,3426.54,1,3,3,23.3333333333333
3133,13,6,2323.16,1,4,2,23.3333333333333
3134,66,7,7491.11,2,4,7,43.3333333333333
3135,123,7,3983.97,4,4,4,40
3136,27,4,1210.21,1,2,2,16.6666666666667
3137,118,7,2841.26,4,4,3,36.6666666666667
3138,71,4,3168.15,2,2,3,23.3333333333333
3139,13,3,1783.8,1,1,2,13.3333333333333
3140,42,3,673.21,2,1,1,13.3333333333333
3141,72,7,1696.39,2,4,2,26.6666666666667
3142,14,4,900,1,2,1,13.3333333333333
3143,22,11,3361.84,1,7,3,36.6666666666667
3144,66,3,665.17,2,1,1,13.3333333333333
3145,70,6,4067.64,2,4,4,33.3333333333333
3146,56,7,6399.64,2,4,6,40
3147,5,6,1273.08,1,4,2,23.3333333333333
3148,57,6,3460.33,2,4,3,30
3149,24,3,2036.78,1,1,2,13.3333333333333
3150,89,7,1234.13,3,4,2,30
3151,15,9,2916.57,1,6,3,33.3333333333333
3152,13,6,2168.41,1,4,2,23.3333333333333
3153,129,5,4732.48,4,3,5,40
3154,16,7,2243.1,1,4,2,23.3333333333333
3155,45,4,1250.08,2,2,2,20
3156,6,3,311.61,1,1,1,10
3157,12,8,4886.13,1,5,5,36.6666666666667
3158,18,6,2532.4,1,4,3,26.6666666666667
3159,27,2,3222.44,1,1,3,16.6666666666667
3160,54,5,3690.82,2,3,4,30
3161,85,1,198.22,3,,1,
3162,112,2,2133.88,4,1,2,23.3333333333333
3163,16,6,1496.78,1,4,2,23.3333333333333
3164,100,5,2601.59,3,3,3,30
3165,79,8,3167.89,3,5,3,36.6666666666667
3166,49,6,4710.42,2,4,5,36.6666666666667
3167,75,4,3438.79,3,2,3,26.6666666666667
3168,93,4,5170.51,3,2,5,33.3333333333333
3169,2,7,4539.95,1,4,4,30
3170,46,6,4344.71,2,4,4,33.3333333333333
3171,77,3,2072.72,3,1,2,20
3172,57,4,676.98,2,2,1,16.6666666666667
3173,47,6,4681.85,2,4,5,36.6666666666667
3174,26,6,2346.62,1,4,3,26.6666666666667
3175,262,3,1801.14,8,1,2,36.6666666666667
3176,26,9,2701.29,1,6,3,33.3333333333333
3177,70,7,2163.59,2,4,2,26.6666666666667
3178,31,5,4339.76,1,3,4,26.6666666666667
3179,270,1,459.46,8,,1,
3180,147,2,1189.2,4,1,2,23.3333333333333
3181,11,6,5001,1,4,5,33.3333333333333
3182,86,4,909.45,3,2,1,20
3183,13,8,2059.05,1,5,2,26.6666666666667
3184,70,8,5310.3,2,5,5,40
3185,20,7,1939.76,1,4,2,23.3333333333333
3186,21,5,4279.33,1,3,4,26.6666666666667
3187,65,5,1034.7,2,3,1,20
3188,118,5,1363.16,4,3,2,30
3189,58,2,50.18,2,1,1,13.3333333333333
3190,94,8,2529.3,3,5,3,36.6666666666667
3191,9,8,5673.64,1,5,5,36.6666666666667
3192,190,4,2865.09,6,2,3,36.6666666666667
3193,12,6,2362.31,1,4,3,26.6666666666667
3194,88,2,649.87,3,1,1,16.6666666666667
3195,51,9,3603.19,2,6,4,40
3196,52,7,2929.01,2,4,3,30
3197,5,5,2762.32,1,3,3,23.3333333333333
3198,103,4,3989.35,3,2,4,30
3199,15,8,6329.52,1,5,6,40
3200,41,5,1001.75,2,3,1,20
3201,23,7,5655.87,1,4,5,33.3333333333333
3202,13,8,4083.36,1,5,4,33.3333333333333
3203,9,3,1744.21,1,1,2,13.3333333333333
3204,36,8,3417.46,1,5,3,30
3205,98,6,2261.79,3,4,2,30
3206,77,7,2991.01,3,4,3,33.3333333333333
3207,83,5,1263.28,3,3,2,26.6666666666667
3208,55,7,3922.88,2,4,4,33.3333333333333
3209,11,4,1732.03,1,2,2,16.6666666666667
3210,11,5,2023.69,1,3,2,20
3211,37,3,2302.94,2,1,2,16.6666666666667
3212,101,7,7666.65,3,4,7,46.6666666666667
3213,70,5,2122.62,2,3,2,23.3333333333333
3214,70,4,2969.77,2,2,3,23.3333333333333
3215,68,7,7247.33,2,4,7,43.3333333333333
3216,2,4,1236.19,1,2,2,16.6666666666667
3217,10,11,5564.08,1,7,5,43.3333333333333
3218,218,4,1382.55,6,2,2,33.3333333333333
3219,29,8,2096.27,1,5,2,26.6666666666667
3220,42,8,4304.22,2,5,4,36.6666666666667
3221,113,9,4743.61,4,6,5,50
3222,17,2,808.85,1,1,1,10
3223,16,8,4605.4,1,5,4,33.3333333333333
3224,53,9,4001.52,2,6,4,40
3225,10,7,4805.02,1,4,5,33.3333333333333
3226,22,4,366.05,1,2,1,13.3333333333333
3227,5,6,3386.57,1,4,3,26.6666666666667
3228,42,7,5814.45,2,4,5,36.6666666666667
3230,71,5,3890,2,3,4,30
3231,3,6,2994.4,1,4,3,26.6666666666667
3232,10,13,8903.62,1,9,8,60
3233,82,3,781.46,3,1,1,16.6666666666667
3234,151,2,943.2,5,1,1,23.3333333333333
3235,224,1,574.62,7,,1,
3237,178,7,3919.85,5,4,4,43.3333333333333
3238,31,5,2076.89,1,3,2,20
3239,4,6,1768.67,1,4,2,23.3333333333333
3240,55,9,5085.84,2,6,5,43.3333333333333
3241,9,7,3770.63,1,4,4,30
3242,51,7,8252.69,2,4,8,46.6666666666667
3243,165,4,1202.87,5,2,2,30
3244,23,4,1007.13,1,2,1,13.3333333333333
3245,95,6,1935.51,3,4,2,30
3246,101,5,1947.8,3,3,2,26.6666666666667
3247,46,8,3802.55,2,5,4,36.6666666666667
3248,60,4,872.39,2,2,1,16.6666666666667
3249,35,8,6400,1,5,6,40
3250,87,6,2762.53,3,4,3,33.3333333333333
3251,9,11,6264.88,1,7,6,46.6666666666667
3252,20,7,2574.5,1,4,3,26.6666666666667
3253,7,3,4031.65,1,1,4,20
3254,33,7,2001.91,1,4,2,23.3333333333333
3255,4,6,5322.56,1,4,5,33.3333333333333
3256,14,10,7287.87,1,7,7,50
3257,8,3,2064.46,1,1,2,13.3333333333333
3258,19,8,4821.9,1,5,5,36.6666666666667
3259,34,2,421.01,1,1,1,10
3260,126,3,1938.37,4,1,2,23.3333333333333
3261,40,6,4363.99,2,4,4,33.3333333333333
3262,3,10,4290.81,1,7,4,40
3263,25,5,843.71,1,3,1,16.6666666666667
3264,25,8,4240.24,1,5,4,33.3333333333333
3265,90,7,741.13,3,4,1,26.6666666666667
3266,73,7,2269.93,2,4,2,26.6666666666667
3267,90,6,4449.68,3,4,4,36.6666666666667
3268,134,6,4250.46,4,4,4,40
3269,37,4,1892.56,2,2,2,20
3270,124,5,2201.06,4,3,2,30
3271,92,5,1938.79,3,3,2,26.6666666666667
3272,297,1,41.13,9,,1,
3273,67,7,6133.65,2,4,6,40
3274,32,5,1519.4,1,3,2,20
3275,6,4,1581.05,1,2,2,16.6666666666667
3276,82,5,3655.39,3,3,4,33.3333333333333
3277,39,5,2535.98,2,3,3,26.6666666666667
3278,24,5,3216.13,1,3,3,23.3333333333333
3279,299,1,690.49,9,,1,
3280,136,8,6881.08,4,5,6,50
3281,61,2,987.82,2,1,1,13.3333333333333
3282,18,4,2504.28,1,2,3,20
3283,2,7,5058.9,1,4,5,33.3333333333333
3284,280,6,2969.04,8,4,3,50
3285,21,5,2354.97,1,3,3,23.3333333333333
3286,11,10,5314.97,1,7,5,43.3333333333333
3287,78,3,3199.1,3,1,3,23.3333333333333
3288,34,6,4430.64,1,4,4,30
3289,71,5,3476.23,2,3,3,26.6666666666667
3290,4,8,6520.13,1,5,6,40
3291,48,4,2199.04,2,2,2,20
3292,303,1,15.08,9,,1,
3293,2,5,3649.71,1,3,4,26.6666666666667
3294,64,4,2826.89,2,2,3,23.3333333333333
3295,21,8,5246.61,1,5,5,36.6666666666667
3296,66,11,4920.72,2,7,5,46.6666666666667
3297,60,6,1521.43,2,4,2,26.6666666666667
3298,6,5,4214.38,1,3,4,26.6666666666667
3299,32,5,2747.57,1,3,3,23.3333333333333
3300,17,6,3936.44,1,4,4,30
3301,44,5,1929.78,2,3,2,23.3333333333333
3302,22,5,2658.49,1,3,3,23.3333333333333
3303,22,5,2547.01,1,3,3,23.3333333333333
3304,80,10,4236.21,3,7,4,46.6666666666667
3305,41,2,124.79,2,1,1,13.3333333333333
3306,42,5,3473.13,2,3,3,26.6666666666667
3307,18,5,4311.99,1,3,4,26.6666666666667
3308,69,3,953.15,2,1,1,13.3333333333333
3309,26,5,2221.5,1,3,2,20
3310,53,5,3121.04,2,3,3,26.6666666666667
3311,67,4,1705.39,2,2,2,20
3312,8,4,3123.03,1,2,3,20
3313,56,6,2082.46,2,4,2,26.6666666666667
3314,60,6,2561.12,2,4,3,30
3315,3,7,4892.17,1,4,5,33.3333333333333
3316,22,2,1924.03,1,1,2,13.3333333333333
3317,89,4,1213.31,3,2,2,23.3333333333333
3318,153,4,3633.95,5,2,4,36.6666666666667
3319,24,7,2464.61,1,4,3,26.6666666666667
3320,139,10,2739.5,4,7,3,46.6666666666667
3321,98,3,324.78,3,1,1,16.6666666666667
3322,143,3,1066.19,4,1,1,20
3323,117,5,2791.6,4,3,3,33.3333333333333
3324,33,7,2986.96,1,4,3,26.6666666666667
3325,47,5,3028.2,2,3,3,26.6666666666667
3326,31,13,10422.04,1,9,9,63.3333333333333
3327,58,8,3782.79,2,5,4,36.6666666666667
3328,42,4,2068.3,2,2,2,20
3329,20,4,2083.26,1,2,2,16.6666666666667
3330,24,8,3445.49,1,5,3,30
3331,38,5,3159.58,2,3,3,26.6666666666667
3332,7,6,2799.26,1,4,3,26.6666666666667
3333,193,5,1911.08,6,3,2,36.6666666666667
3334,75,8,2428.32,3,5,3,36.6666666666667
3335,5,7,3582.69,1,4,4,30
3336,76,6,5824.48,3,4,5,40
3337,8,8,4608,1,5,4,33.3333333333333
3338,6,4,1912.53,1,2,2,16.6666666666667
3339,40,6,1163.92,2,4,1,23.3333333333333
3340,115,6,2364.51,4,4,3,36.6666666666667
3341,51,4,921.62,2,2,1,16.6666666666667
3342,102,7,2820.79,3,4,3,33.3333333333333
3343,80,6,1490,3,4,2,30
3344,12,7,3962.06,1,4,4,30
3345,33,5,1367,1,3,2,20
3346,50,3,1511.57,2,1,2,16.6666666666667
3347,109,5,2978.04,3,3,3,30
3348,131,3,1136.03,4,1,1,20
3349,223,5,2496.51,7,3,3,43.3333333333333
3350,40,6,5796.16,2,4,5,36.6666666666667
3351,41,6,3138.49,2,4,3,30
3352,32,7,2839.35,1,4,3,26.6666666666667
3353,32,7,2608.46,1,4,3,26.6666666666667
3354,184,2,1860.56,5,1,2,26.6666666666667
3355,2,5,2464.61,1,3,3,23.3333333333333
3356,6,5,2799.7,1,3,3,23.3333333333333
3357,37,4,1441,2,2,2,20
3358,39,6,4447.21,2,4,4,33.3333333333333
3359,99,4,1120.87,3,2,1,20
3360,59,8,4179.51,2,5,4,36.6666666666667
3361,46,6,4752.7,2,4,5,36.6666666666667
3362,88,3,558.49,3,1,1,16.6666666666667
3363,6,6,1800.72,1,4,2,23.3333333333333
3364,122,5,3473.79,4,3,3,33.3333333333333
3365,73,6,4003.36,2,4,4,33.3333333333333
3366,46,4,2264.1,2,2,2,20
3367,84,6,4779.07,3,4,5,40
3368,31,5,3153.48,1,3,3,23.3333333333333
3369,78,6,2672.28,3,4,3,33.3333333333333
3370,44,7,4078.82,2,4,4,33.3333333333333
3371,43,9,4677.69,2,6,5,43.3333333333333
3372,33,6,2684.47,1,4,3,26.6666666666667
3373,46,5,4048.46,2,3,4,30
3374,3,4,5034.57,1,2,5,26.6666666666667
3375,14,8,4285.94,1,5,4,33.3333333333333
3376,95,5,2173.36,3,3,2,26.6666666666667
3377,79,7,3395.35,3,4,3,33.3333333333333
3378,57,4,3399.02,2,2,3,23.3333333333333
3379,22,6,5599.08,1,4,5,33.3333333333333
3380,65,5,2793.81,2,3,3,26.6666666666667
3381,197,5,4829.4,6,3,5,46.6666666666667
3382,21,10,4222.77,1,7,4,40
3383,31,6,4387.16,1,4,4,30
3384,249,5,2050.66,7,3,2,40
3385,56,3,1175.54,2,1,2,16.6666666666667
3386,9,5,2633.5,1,3,3,23.3333333333333
3387,84,8,5318.69,3,5,5,43.3333333333333
3388,27,8,3516.78,1,5,4,33.3333333333333
3389,56,6,4462.32,2,4,4,33.3333333333333
3390,20,5,3952.89,1,3,4,26.6666666666667
3391,21,5,2201.58,1,3,2,20
3392,76,1,114.93,3,,1,
3393,4,5,2095.77,1,3,2,20
3394,21,5,4073.2,1,3,4,26.6666666666667
3395,11,7,2586.85,1,4,3,26.6666666666667
3396,73,2,119.73,2,1,1,13.3333333333333
3397,91,2,808.85,3,1,1,16.6666666666667
3398,67,5,2666.06,2,3,3,26.6666666666667
3399,39,4,3084.76,2,2,3,23.3333333333333
3400,28,4,1402.9,1,2,2,16.6666666666667
3401,68,6,3847.02,2,4,4,33.3333333333333
3402,14,9,6036.19,1,6,6,43.3333333333333
3403,135,4,3253.38,4,2,3,30
3404,53,4,2430.52,2,2,3,23.3333333333333
3405,54,9,6167.71,2,6,6,46.6666666666667
3406,48,10,5463.64,2,7,5,46.6666666666667
3407,20,8,3669.36,1,5,4,33.3333333333333
3408,24,5,1355.24,1,3,2,20
3409,75,7,3009.3,3,4,3,33.3333333333333
3410,243,3,1731.84,7,1,2,33.3333333333333
3411,32,7,5772.78,1,4,5,33.3333333333333
3412,46,4,2417.74,2,2,3,23.3333333333333
3413,27,4,4076.18,1,2,4,23.3333333333333
3414,164,3,1734.6,5,1,2,26.6666666666667
3415,63,6,4669.3,2,4,5,36.6666666666667
3416,124,3,1207.08,4,1,2,23.3333333333333
3417,97,8,3975.14,3,5,4,40
3418,92,5,2033.01,3,3,2,26.6666666666667
3419,7,3,2591.33,1,1,3,16.6666666666667
3420,7,11,6808.18,1,7,6,46.6666666666667
3421,30,9,4255.89,1,6,4,36.6666666666667
3422,34,5,2127.64,1,3,2,20
3423,79,4,751.32,3,2,1,20
3424,155,2,2056.27,5,1,2,26.6666666666667
3425,20,6,3350.14,1,4,3,26.6666666666667
3426,47,6,3713.52,2,4,4,33.3333333333333
3427,3,8,3921,1,5,4,33.3333333333333
3428,93,1,509.97,3,,1,
3429,123,4,2242.33,4,2,2,26.6666666666667
3430,65,7,1653.02,2,4,2,26.6666666666667
3431,30,10,6022.12,1,7,6,46.6666666666667
3432,108,8,3707.7,3,5,4,40
3433,2,10,5925.74,1,7,6,46.6666666666667
3434,66,5,1831.51,2,3,2,23.3333333333333
3435,138,5,2294.25,4,3,2,30
3436,24,7,3302.82,1,4,3,26.6666666666667
3437,104,5,2340.72,3,3,3,30
3438,176,5,3180.64,5,3,3,36.6666666666667
3439,76,6,2109.28,3,4,2,30
3440,34,5,1243.65,1,3,2,20
3441,140,5,2119.43,4,3,2,30
3442,205,4,1535.84,6,2,2,33.3333333333333
3443,31,6,3128.74,1,4,3,26.6666666666667
3444,41,2,1447.98,2,1,2,16.6666666666667
3445,16,6,3864.46,1,4,4,30
3446,6,2,308.78,1,1,1,10
3447,85,11,4324.39,3,7,4,46.6666666666667
3448,12,5,2616.8,1,3,3,23.3333333333333
3449,151,4,1541.16,5,2,2,30
3450,100,6,5577.06,3,4,5,40
3451,17,9,4489.09,1,6,4,36.6666666666667
3452,4,2,1820.57,1,1,2,13.3333333333333
3453,74,6,2341.29,2,4,3,30
3454,117,5,1340.11,4,3,2,30
3455,11,6,1766.48,1,4,2,23.3333333333333
3456,65,3,2399.59,2,1,3,20
3457,99,3,1802.9,3,1,2,20
3458,110,4,1804.88,3,2,2,23.3333333333333
3459,68,3,2667.14,2,1,3,20
3460,82,8,7584.64,3,5,7,50
3461,138,7,4233.2,4,4,4,40
3462,23,5,4416.71,1,3,4,26.6666666666667
3463,59,4,993.92,2,2,1,16.6666666666667
3464,19,1,299.27,1,,1,
3465,74,9,4256.18,2,6,4,40
3466,70,3,272.79,2,1,1,13.3333333333333
3467,7,6,5135,1,4,5,33.3333333333333
3468,3,7,1770.36,1,4,2,23.3333333333333
3469,38,4,1625.44,2,2,2,20
3470,4,8,7228.8,1,5,7,43.3333333333333
3471,150,4,1914.1,5,2,2,30
3472,7,6,2779.58,1,4,3,26.6666666666667
3473,14,4,1504.21,1,2,2,16.6666666666667
3474,73,5,2358.99,2,3,3,26.6666666666667
3475,5,4,2515.14,1,2,3,20
3476,52,5,1152.36,2,3,1,20
3477,66,8,4401.92,2,5,4,36.6666666666667
3478,31,6,4297.85,1,4,4,30
3479,33,6,2265.96,1,4,2,23.3333333333333
3480,18,4,1770.26,1,2,2,16.6666666666667
3481,56,7,2438.45,2,4,3,30
3482,29,8,5549.59,1,5,5,36.6666666666667
3483,119,6,2193.04,4,4,2,33.3333333333333
3484,81,7,5924.55,3,4,6,43.3333333333333
3485,27,2,1720.35,1,1,2,13.3333333333333
3486,11,4,2972.34,1,2,3,20
3487,12,3,1837.75,1,1,2,13.3333333333333
3488,19,2,815.95,1,1,1,10
3489,110,6,2644.44,3,4,3,33.3333333333333
3490,168,5,2379.57,5,3,3,36.6666666666667
3491,191,4,1430.28,6,2,2,33.3333333333333
3492,82,3,2193.81,3,1,2,20
3493,95,6,3728.88,3,4,4,36.6666666666667
3494,6,4,2755.11,1,2,3,20
3495,15,7,3847.65,1,4,4,30
3496,258,4,2045.84,7,2,2,36.6666666666667
3497,54,3,1648.32,2,1,2,16.6666666666667
3498,129,6,3147.33,4,4,3,36.6666666666667
3499,53,7,4955.25,2,4,5,36.6666666666667
3500,146,6,1785.86,4,4,2,33.3333333333333
5034,86,3,269.4849719,3,1,1,16.6666666666667
