customer_id,Recency,Frequency,Monetary,R,F,M,RFM,Customer_Class
2274,57,2,35.74,2,1.0,1,13.3333333333333,At Risk
2275,123,6,5688.29,4,4.0,5,43.3333333333333,Medium Value
2276,12,4,2304.77,1,2.0,2,16.6666666666667,At Risk
2277,38,4,2713.72,2,2.0,3,23.3333333333333,At Risk
2278,36,4,279.78,1,2.0,1,13.3333333333333,At Risk
2279,37,8,4008.76,2,5.0,4,36.6666666666667,Medium Value
2280,26,5,1702.53,1,3.0,2,20.0,At Risk
2281,40,7,4075.38,2,4.0,4,33.3333333333333,Medium Value
2282,16,6,3131.51,1,4.0,3,26.6666666666667,Other
2283,32,7,4474.63,1,4.0,4,30.0,Medium Value
2284,36,7,4735.67,1,4.0,5,33.3333333333333,Medium Value
2285,41,7,1796.29,2,4.0,2,26.6666666666667,Other
2286,51,5,2878.73,2,3.0,3,26.6666666666667,At Risk
2287,161,2,273.7,5,1.0,1,23.3333333333333,Other
2288,31,6,4438.47,1,4.0,4,30.0,Medium Value
2289,61,5,3855.0,2,3.0,4,30.0,At Risk
2290,74,6,5235.79,2,4.0,5,36.6666666666667,Medium Value
2291,109,1,198.22,3,,1,,Other
2292,47,7,4768.85,2,4.0,5,36.6666666666667,Medium Value
2293,87,5,1410.53,3,3.0,2,26.6666666666667,At Risk
2294,75,7,5050.26,3,4.0,5,40.0,Medium Value
2295,19,4,3690.26,1,2.0,4,23.3333333333333,At Risk
2296,38,4,3592.5,2,2.0,4,26.6666666666667,At Risk
2297,39,5,4274.88,2,3.0,4,30.0,At Risk
2298,47,5,2337.75,2,3.0,3,26.6666666666667,At Risk
2299,61,6,3142.75,2,4.0,3,30.0,Other
2300,19,4,2812.11,1,2.0,3,20.0,At Risk
2301,7,6,5945.24,1,4.0,6,36.6666666666667,Medium Value
2302,55,3,2611.15,2,1.0,3,20.0,At Risk
2303,146,2,969.62,4,1.0,1,20.0,At Risk
2304,5,7,4121.78,1,4.0,4,30.0,Medium Value
2305,80,4,2178.32,3,2.0,2,23.3333333333333,At Risk
2306,8,4,2513.78,1,2.0,3,20.0,At Risk
2307,83,11,3887.07,3,7.0,4,46.6666666666667,Medium Value
2308,15,9,5077.97,1,6.0,5,40.0,Medium Value
2309,55,12,7161.99,2,8.0,7,56.6666666666667,High Value
2310,17,6,4022.41,1,4.0,4,30.0,Medium Value
2311,68,5,4460.12,2,3.0,4,30.0,At Risk
2312,43,4,1578.06,2,2.0,2,20.0,At Risk
2313,46,6,2842.47,2,4.0,3,30.0,Other
2314,50,3,2355.76,2,1.0,3,20.0,At Risk
2315,154,5,600.76,5,3.0,1,30.0,Other
2316,48,4,1437.54,2,2.0,2,20.0,At Risk
2317,55,5,2715.29,2,3.0,3,26.6666666666667,At Risk
2318,18,7,3627.48,1,4.0,4,30.0,Medium Value
2319,11,4,4564.9,1,2.0,4,23.3333333333333,At Risk
2320,26,3,1690.96,1,1.0,2,13.3333333333333,At Risk
2321,163,3,3183.53,5,1.0,3,30.0,Other
2322,69,4,2585.15,2,2.0,3,23.3333333333333,At Risk
2323,214,3,1959.79,6,1.0,2,30.0,Other
2324,80,4,1322.22,3,2.0,2,23.3333333333333,At Risk
2325,14,6,3013.77,1,4.0,3,26.6666666666667,Other
2326,114,1,309.81,4,,1,,Other
2327,226,3,2601.79,7,1.0,3,36.6666666666667,Low Value
2328,153,1,356.5,5,,1,,Other
2329,10,5,2276.9,1,3.0,2,20.0,At Risk
2330,6,3,1203.34,1,1.0,2,13.3333333333333,At Risk
2331,21,7,3707.24,1,4.0,4,30.0,Medium Value
2332,33,4,651.64,1,2.0,1,13.3333333333333,At Risk
2333,94,4,2113.9,3,2.0,2,23.3333333333333,At Risk
2334,71,3,1315.76,2,1.0,2,16.6666666666667,At Risk
2335,13,7,4112.98,1,4.0,4,30.0,Medium Value
2336,76,9,5853.82,3,6.0,6,50.0,Medium Value
2337,174,3,398.43,5,1.0,1,23.3333333333333,Other
2338,25,7,3574.31,1,4.0,4,30.0,Medium Value
2339,27,8,3077.71,1,5.0,3,30.0,Other
2340,7,9,4585.4,1,6.0,4,36.6666666666667,Medium Value
2341,15,7,4952.23,1,4.0,5,33.3333333333333,Medium Value
2342,67,3,2092.72,2,1.0,2,16.6666666666667,At Risk
2343,64,3,3275.66,2,1.0,3,20.0,At Risk
2344,49,6,2605.09,2,4.0,3,30.0,Other
2345,2,5,4719.95,1,3.0,5,30.0,At Risk
2346,164,5,3315.32,5,3.0,3,36.6666666666667,Other
2347,89,9,5640.43,3,6.0,5,46.6666666666667,Medium Value
2348,62,4,831.67,2,2.0,1,16.6666666666667,At Risk
2349,56,5,2500.26,2,3.0,3,26.6666666666667,At Risk
2350,182,6,1292.23,5,4.0,2,36.6666666666667,Other
2351,57,8,5612.84,2,5.0,5,40.0,Medium Value
2352,38,1,1279.4,2,,2,,Other
2353,83,10,4842.52,3,7.0,5,50.0,Medium Value
2354,38,5,3458.15,2,3.0,3,26.6666666666667,At Risk
2355,72,5,4351.82,2,3.0,4,30.0,At Risk
2356,148,4,2674.92,4,2.0,3,30.0,At Risk
2357,42,4,2741.81,2,2.0,3,23.3333333333333,At Risk
2358,5,11,3682.73,1,7.0,4,40.0,Medium Value
2359,84,8,2688.57,3,5.0,3,36.6666666666667,Other
2360,29,6,4962.2,1,4.0,5,33.3333333333333,Medium Value
2361,24,7,4178.45,1,4.0,4,30.0,Medium Value
2362,47,3,959.32,2,1.0,1,13.3333333333333,At Risk
2363,60,6,3222.99,2,4.0,3,30.0,Other
2364,45,5,4826.5,2,3.0,5,33.3333333333333,At Risk
2365,3,5,2411.63,1,3.0,3,23.3333333333333,At Risk
2366,21,5,2554.42,1,3.0,3,23.3333333333333,At Risk
2367,27,7,4636.8,1,4.0,4,30.0,Medium Value
2368,76,6,4675.97,3,4.0,5,40.0,Medium Value
2369,3,8,6854.59,1,5.0,6,40.0,Medium Value
2370,22,3,1902.53,1,1.0,2,13.3333333333333,At Risk
2371,95,5,2642.95,3,3.0,3,30.0,At Risk
2372,2,8,2940.03,1,5.0,3,30.0,Other
2373,47,4,2381.74,2,2.0,3,23.3333333333333,At Risk
2374,16,7,5300.04,1,4.0,5,33.3333333333333,Medium Value
2375,45,7,5641.47,2,4.0,5,36.6666666666667,Medium Value
2376,13,4,2137.94,1,2.0,2,16.6666666666667,At Risk
2377,9,5,4707.55,1,3.0,5,30.0,At Risk
2378,12,5,2777.48,1,3.0,3,23.3333333333333,At Risk
2379,5,11,8252.73,1,7.0,8,53.3333333333333,High Value
2380,44,7,5231.29,2,4.0,5,36.6666666666667,Medium Value
2381,31,7,2731.88,1,4.0,3,26.6666666666667,Other
2382,40,7,1301.43,2,4.0,2,26.6666666666667,Other
2383,23,9,5876.07,1,6.0,6,43.3333333333333,Medium Value
2384,61,6,3796.7,2,4.0,4,33.3333333333333,Medium Value
2385,33,8,4797.13,1,5.0,5,36.6666666666667,Medium Value
2386,14,7,5453.86,1,4.0,5,33.3333333333333,Medium Value
2387,184,2,147.83,5,1.0,1,23.3333333333333,Other
2388,115,7,5387.65,4,4.0,5,43.3333333333333,Medium Value
2389,10,3,1030.19,1,1.0,1,10.0,At Risk
2390,71,7,5593.6,2,4.0,5,36.6666666666667,Medium Value
2391,14,9,4852.43,1,6.0,5,40.0,Medium Value
2392,28,5,1547.88,1,3.0,2,20.0,At Risk
2393,124,2,192.97,4,1.0,1,20.0,At Risk
2394,92,1,745.94,3,,1,,Other
2395,64,1,57.73,2,,1,,Other
2396,2,5,2700.55,1,3.0,3,23.3333333333333,At Risk
2397,55,9,4002.32,2,6.0,4,40.0,Medium Value
2398,115,3,746.2,4,1.0,1,20.0,At Risk
2399,40,6,2724.93,2,4.0,3,30.0,Other
2400,21,8,5205.75,1,5.0,5,36.6666666666667,Medium Value
2401,23,8,5804.28,1,5.0,5,36.6666666666667,Medium Value
2402,80,3,788.28,3,1.0,1,16.6666666666667,At Risk
2403,152,4,767.56,5,2.0,1,26.6666666666667,Other
2404,189,5,2978.25,6,3.0,3,40.0,Other
2405,47,5,1853.86,2,3.0,2,23.3333333333333,At Risk
2406,82,4,1341.22,3,2.0,2,23.3333333333333,At Risk
2407,70,5,1792.39,2,3.0,2,23.3333333333333,At Risk
2408,26,3,2824.16,1,1.0,3,16.6666666666667,At Risk
2409,51,7,3077.56,2,4.0,3,30.0,Other
2410,38,6,3695.73,2,4.0,4,33.3333333333333,Medium Value
2411,225,4,3483.39,7,2.0,3,40.0,Low Value
2412,19,6,3903.57,1,4.0,4,30.0,Medium Value
2413,60,7,4523.23,2,4.0,4,33.3333333333333,Medium Value
2414,6,4,2209.13,1,2.0,2,16.6666666666667,At Risk
2415,45,5,1844.88,2,3.0,2,23.3333333333333,At Risk
2416,224,2,300.09,7,1.0,1,30.0,Low Value
2417,24,1,451.65,1,,1,,Other
2418,4,7,5457.09,1,4.0,5,33.3333333333333,Medium Value
2419,53,8,2702.5,2,5.0,3,33.3333333333333,Other
2420,141,3,1749.57,4,1.0,2,23.3333333333333,At Risk
2421,2,6,409.8,1,4.0,1,20.0,Other
2422,34,5,2606.6,1,3.0,3,23.3333333333333,At Risk
2423,61,1,50.66,2,,1,,Other
2424,69,6,2446.2,2,4.0,3,30.0,Other
2425,10,9,3921.82,1,6.0,4,36.6666666666667,Medium Value
2426,18,5,3721.5,1,3.0,4,26.6666666666667,At Risk
2427,5,6,4388.13,1,4.0,4,30.0,Medium Value
2428,12,9,6462.95,1,6.0,6,43.3333333333333,Medium Value
2429,224,3,2883.65,7,1.0,3,36.6666666666667,Low Value
2430,117,4,2664.71,4,2.0,3,30.0,At Risk
2431,220,2,167.63,6,1.0,1,26.6666666666667,Other
2432,34,6,2253.09,1,4.0,2,23.3333333333333,Other
2433,28,10,5108.66,1,7.0,5,43.3333333333333,Medium Value
2434,2,9,6874.53,1,6.0,6,43.3333333333333,Medium Value
2435,125,5,2656.67,4,3.0,3,33.3333333333333,At Risk
2436,18,4,1700.17,1,2.0,2,16.6666666666667,At Risk
2437,200,2,375.02,6,1.0,1,26.6666666666667,Other
2438,29,7,3058.73,1,4.0,3,26.6666666666667,Other
2439,20,6,2615.46,1,4.0,3,26.6666666666667,Other
2440,55,3,1067.29,2,1.0,1,13.3333333333333,At Risk
2441,30,2,443.53,1,1.0,1,10.0,At Risk
2442,82,6,2619.54,3,4.0,3,33.3333333333333,Other
2443,14,6,3040.06,1,4.0,3,26.6666666666667,Other
2444,46,4,3270.22,2,2.0,3,23.3333333333333,At Risk
2445,19,5,2205.8,1,3.0,2,20.0,At Risk
2446,73,7,5417.47,2,4.0,5,36.6666666666667,Medium Value
2447,41,7,3068.18,2,4.0,3,30.0,Other
2448,8,6,2580.59,1,4.0,3,26.6666666666667,Other
2449,78,6,4455.63,3,4.0,4,36.6666666666667,Medium Value
2450,42,2,2365.93,2,1.0,3,20.0,At Risk
2451,19,3,1602.82,1,1.0,2,13.3333333333333,At Risk
2452,11,4,1147.86,1,2.0,1,13.3333333333333,At Risk
2453,58,6,2587.8,2,4.0,3,30.0,Other
2454,31,10,6272.21,1,7.0,6,46.6666666666667,Medium Value
2455,77,8,4737.68,3,5.0,5,43.3333333333333,Medium Value
2456,169,5,2439.35,5,3.0,3,36.6666666666667,Other
2457,54,6,2757.23,2,4.0,3,30.0,Other
2458,6,7,7756.79,1,4.0,7,40.0,Medium Value
2459,55,11,4737.3,2,7.0,5,46.6666666666667,Medium Value
2460,52,4,1204.26,2,2.0,2,20.0,At Risk
2461,33,6,2067.47,1,4.0,2,23.3333333333333,Other
2462,26,5,3481.45,1,3.0,3,23.3333333333333,At Risk
2463,66,8,5972.62,2,5.0,6,43.3333333333333,Medium Value
2464,4,13,7817.1,1,9.0,7,56.6666666666667,High Value
2465,13,9,4384.09,1,6.0,4,36.6666666666667,Medium Value
2466,21,5,1576.82,1,3.0,2,20.0,At Risk
2467,23,5,1961.79,1,3.0,2,20.0,At Risk
2468,23,9,6900.79,1,6.0,6,43.3333333333333,Medium Value
2469,22,7,5796.21,1,4.0,5,33.3333333333333,Medium Value
2470,14,4,2823.58,1,2.0,3,20.0,At Risk
2471,15,5,2490.66,1,3.0,3,23.3333333333333,At Risk
2472,87,6,4181.0,3,4.0,4,36.6666666666667,Medium Value
2473,115,5,2600.73,4,3.0,3,33.3333333333333,At Risk
2474,66,7,4958.1,2,4.0,5,36.6666666666667,Medium Value
2475,87,7,6245.25,3,4.0,6,43.3333333333333,Medium Value
2476,16,14,7493.23,1,10.0,7,60.0,High Value
2477,42,1,802.26,2,,1,,Other
2478,116,7,2307.25,4,4.0,2,33.3333333333333,Other
2479,4,6,1732.26,1,4.0,2,23.3333333333333,Other
2480,44,5,3382.4,2,3.0,3,26.6666666666667,At Risk
2481,22,7,3836.24,1,4.0,4,30.0,Medium Value
2482,234,3,1400.83,7,1.0,2,33.3333333333333,Low Value
2483,71,4,859.09,2,2.0,1,16.6666666666667,At Risk
2484,26,6,2157.24,1,4.0,2,23.3333333333333,Other
2485,6,6,1698.99,1,4.0,2,23.3333333333333,Other
2486,231,2,1185.85,7,1.0,2,33.3333333333333,Low Value
2487,100,4,2180.75,3,2.0,2,23.3333333333333,At Risk
2488,20,6,2774.48,1,4.0,3,26.6666666666667,Other
2489,42,8,6854.85,2,5.0,6,43.3333333333333,Medium Value
2490,40,5,1663.67,2,3.0,2,23.3333333333333,At Risk
2491,107,6,2136.18,3,4.0,2,30.0,Other
2492,9,10,8437.43,1,7.0,8,53.3333333333333,High Value
2493,56,3,2303.0,2,1.0,2,16.6666666666667,At Risk
2494,97,6,2938.53,3,4.0,3,33.3333333333333,Other
2495,33,8,2232.78,1,5.0,2,26.6666666666667,Other
2496,198,5,707.56,6,3.0,1,33.3333333333333,Other
2497,48,4,2981.39,2,2.0,3,23.3333333333333,At Risk
2498,9,8,3423.2,1,5.0,3,30.0,Other
2499,177,3,2160.75,5,1.0,2,26.6666666666667,Other
2500,25,3,766.42,1,1.0,1,10.0,At Risk
2501,20,7,1813.87,1,4.0,2,23.3333333333333,Other
2502,16,5,2014.63,1,3.0,2,20.0,At Risk
2503,110,4,2609.51,3,2.0,3,26.6666666666667,At Risk
2504,95,5,3270.94,3,3.0,3,30.0,At Risk
2505,14,9,3340.35,1,6.0,3,33.3333333333333,Other
2506,108,4,3636.97,3,2.0,4,30.0,At Risk
2507,49,4,3467.88,2,2.0,3,23.3333333333333,At Risk
2508,58,10,6568.91,2,7.0,6,50.0,Medium Value
2509,27,8,3812.53,1,5.0,4,33.3333333333333,Medium Value
2510,113,6,5681.3,4,4.0,5,43.3333333333333,Medium Value
2511,34,4,2152.69,1,2.0,2,16.6666666666667,At Risk
2512,113,6,1594.34,4,4.0,2,33.3333333333333,Other
2513,108,7,3831.16,3,4.0,4,36.6666666666667,Medium Value
2514,48,3,1853.3,2,1.0,2,16.6666666666667,At Risk
2515,26,3,2628.42,1,1.0,3,16.6666666666667,At Risk
2516,85,3,825.25,3,1.0,1,16.6666666666667,At Risk
2517,147,4,3021.33,4,2.0,3,30.0,At Risk
2518,72,5,4636.72,2,3.0,4,30.0,At Risk
2519,110,4,456.63,3,2.0,1,20.0,At Risk
2520,13,5,2283.55,1,3.0,2,20.0,At Risk
2521,210,3,2105.39,6,1.0,2,30.0,Other
2522,26,7,3060.84,1,4.0,3,26.6666666666667,Other
2523,8,10,5877.28,1,7.0,6,46.6666666666667,Medium Value
2524,186,6,2222.37,6,4.0,2,40.0,Other
2525,305,1,217.51,9,,1,,Other
2526,55,6,2467.14,2,4.0,3,30.0,Other
2527,42,7,4600.01,2,4.0,4,33.3333333333333,Medium Value
2528,27,7,4870.35,1,4.0,5,33.3333333333333,Medium Value
2529,100,7,4083.33,3,4.0,4,36.6666666666667,Medium Value
2530,11,7,2746.93,1,4.0,3,26.6666666666667,Other
2531,7,7,3162.37,1,4.0,3,26.6666666666667,Other
2532,142,1,17.87,4,,1,,Other
2533,20,3,1710.62,1,1.0,2,13.3333333333333,At Risk
2534,47,7,1900.93,2,4.0,2,26.6666666666667,Other
2535,16,6,3065.02,1,4.0,3,26.6666666666667,Other
2536,9,6,4622.41,1,4.0,4,30.0,Medium Value
2537,24,11,6157.03,1,7.0,6,46.6666666666667,Medium Value
2538,37,9,5949.92,2,6.0,6,46.6666666666667,Medium Value
2539,42,5,2862.41,2,3.0,3,26.6666666666667,At Risk
2540,22,7,3511.36,1,4.0,4,30.0,Medium Value
2541,22,2,1918.88,1,1.0,2,13.3333333333333,At Risk
2542,45,7,6559.26,2,4.0,6,40.0,Medium Value
2543,24,4,4303.86,1,2.0,4,23.3333333333333,At Risk
2544,34,6,3044.8,1,4.0,3,26.6666666666667,Other
2545,119,3,1970.78,4,1.0,2,23.3333333333333,At Risk
2546,21,4,974.54,1,2.0,1,13.3333333333333,At Risk
2547,186,3,703.83,6,1.0,1,26.6666666666667,Other
2548,5,12,5981.75,1,8.0,6,50.0,Medium Value
2549,59,4,2211.56,2,2.0,2,20.0,At Risk
2550,13,5,3128.27,1,3.0,3,23.3333333333333,At Risk
2551,267,4,2445.3,8,2.0,3,43.3333333333333,Low Value
2552,37,6,4292.35,2,4.0,4,33.3333333333333,Medium Value
2553,152,5,3134.8,5,3.0,3,36.6666666666667,Other
2554,61,5,2883.96,2,3.0,3,26.6666666666667,At Risk
2555,3,5,5495.54,1,3.0,5,30.0,At Risk
2556,16,2,419.68,1,1.0,1,10.0,At Risk
2557,32,3,4540.47,1,1.0,4,20.0,At Risk
2558,34,4,2907.42,1,2.0,3,20.0,At Risk
2559,14,7,2385.42,1,4.0,3,26.6666666666667,Other
2560,47,11,5595.44,2,7.0,5,46.6666666666667,Medium Value
2561,3,4,4283.02,1,2.0,4,23.3333333333333,At Risk
2562,103,7,3848.22,3,4.0,4,36.6666666666667,Medium Value
2563,59,5,1715.61,2,3.0,2,23.3333333333333,At Risk
2564,49,5,1144.35,2,3.0,1,20.0,At Risk
2565,31,9,7496.36,1,6.0,7,46.6666666666667,Medium Value
2566,19,10,3154.78,1,7.0,3,36.6666666666667,Loyal Customer
2567,73,4,1829.58,2,2.0,2,20.0,At Risk
2568,74,4,1232.95,2,2.0,2,20.0,At Risk
2569,77,7,3935.08,3,4.0,4,36.6666666666667,Medium Value
2570,95,7,4345.31,3,4.0,4,36.6666666666667,Medium Value
2571,47,3,2222.29,2,1.0,2,16.6666666666667,At Risk
2572,81,8,4558.42,3,5.0,4,40.0,Medium Value
2573,16,4,2007.83,1,2.0,2,16.6666666666667,At Risk
2574,29,11,6276.37,1,7.0,6,46.6666666666667,Medium Value
2575,12,5,2118.0,1,3.0,2,20.0,At Risk
2576,80,7,2522.18,3,4.0,3,33.3333333333333,Other
2577,95,6,2095.22,3,4.0,2,30.0,Other
2578,40,4,1955.78,2,2.0,2,20.0,At Risk
2579,51,3,788.5,2,1.0,1,13.3333333333333,At Risk
2580,66,8,5690.45,2,5.0,5,40.0,Medium Value
2581,136,5,3541.7,4,3.0,4,36.6666666666667,At Risk
2582,54,5,2912.81,2,3.0,3,26.6666666666667,At Risk
2583,94,4,2652.07,3,2.0,3,26.6666666666667,At Risk
2584,40,5,2208.24,2,3.0,2,23.3333333333333,At Risk
2585,7,7,3498.11,1,4.0,3,26.6666666666667,Other
2586,21,3,1145.04,1,1.0,1,10.0,At Risk
2587,66,9,4776.43,2,6.0,5,43.3333333333333,Medium Value
2588,180,3,3493.49,5,1.0,3,30.0,Other
2589,69,5,3494.16,2,3.0,3,26.6666666666667,At Risk
2590,52,6,5483.0,2,4.0,5,36.6666666666667,Medium Value
2591,44,6,5839.22,2,4.0,6,40.0,Medium Value
2592,39,8,6490.3,2,5.0,6,43.3333333333333,Medium Value
2593,62,4,937.82,2,2.0,1,16.6666666666667,At Risk
2594,93,6,4895.55,3,4.0,5,40.0,Medium Value
2595,46,8,4631.38,2,5.0,4,36.6666666666667,Medium Value
2596,74,5,3854.79,2,3.0,4,30.0,At Risk
2597,7,6,4017.66,1,4.0,4,30.0,Medium Value
2598,89,5,3931.13,3,3.0,4,33.3333333333333,At Risk
2599,55,7,4275.0,2,4.0,4,33.3333333333333,Medium Value
2600,173,3,3233.77,5,1.0,3,30.0,Other
2601,38,8,4582.12,2,5.0,4,36.6666666666667,Medium Value
2602,73,7,4041.79,2,4.0,4,33.3333333333333,Medium Value
2603,16,7,4657.99,1,4.0,4,30.0,Medium Value
2604,88,6,2795.79,3,4.0,3,33.3333333333333,Other
2605,117,5,4346.57,4,3.0,4,36.6666666666667,At Risk
2606,7,10,4718.43,1,7.0,5,43.3333333333333,Medium Value
2607,7,8,1943.51,1,5.0,2,26.6666666666667,Other
2608,19,7,1553.46,1,4.0,2,23.3333333333333,Other
2609,189,7,2569.94,6,4.0,3,43.3333333333333,Other
2610,114,8,5598.91,4,5.0,5,46.6666666666667,Medium Value
2611,4,7,2609.86,1,4.0,3,26.6666666666667,Other
2612,211,2,1145.41,6,1.0,1,26.6666666666667,Other
2613,100,5,2848.79,3,3.0,3,30.0,At Risk
2614,22,4,3002.51,1,2.0,3,20.0,At Risk
2615,57,9,5517.12,2,6.0,5,43.3333333333333,Medium Value
2616,44,11,6417.95,2,7.0,6,50.0,Medium Value
2617,128,7,6814.22,4,4.0,6,46.6666666666667,Medium Value
2618,9,10,3007.93,1,7.0,3,36.6666666666667,Loyal Customer
2619,78,2,2659.57,3,1.0,3,23.3333333333333,At Risk
2620,32,8,4919.55,1,5.0,5,36.6666666666667,Medium Value
2621,11,7,3235.99,1,4.0,3,26.6666666666667,Other
2622,18,7,3800.03,1,4.0,4,30.0,Medium Value
2623,12,5,4136.08,1,3.0,4,26.6666666666667,At Risk
2624,29,5,2159.31,1,3.0,2,20.0,At Risk
2625,86,4,1764.47,3,2.0,2,23.3333333333333,At Risk
2626,43,4,2023.95,2,2.0,2,20.0,At Risk
2627,35,6,4375.27,1,4.0,4,30.0,Medium Value
2628,175,4,1808.92,5,2.0,2,30.0,Other
2629,46,5,4119.06,2,3.0,4,30.0,At Risk
2630,64,10,4794.58,2,7.0,5,46.6666666666667,Medium Value
2631,29,3,866.46,1,1.0,1,10.0,At Risk
2632,9,4,4100.59,1,2.0,4,23.3333333333333,At Risk
2633,17,9,3696.87,1,6.0,4,36.6666666666667,Medium Value
2634,191,3,798.28,6,1.0,1,26.6666666666667,Other
2635,70,8,5178.56,2,5.0,5,40.0,Medium Value
2636,32,3,407.96,1,1.0,1,10.0,At Risk
2637,56,11,11222.65,2,7.0,10,63.3333333333333,High Value
2638,85,9,4047.25,3,6.0,4,43.3333333333333,Medium Value
2639,33,5,3676.22,1,3.0,4,26.6666666666667,At Risk
2640,69,11,4246.56,2,7.0,4,43.3333333333333,Medium Value
2641,13,7,2661.43,1,4.0,3,26.6666666666667,Other
2642,22,2,1915.87,1,1.0,2,13.3333333333333,At Risk
2643,56,3,348.09,2,1.0,1,13.3333333333333,At Risk
2644,62,2,1607.27,2,1.0,2,16.6666666666667,At Risk
2645,34,6,1500.81,1,4.0,2,23.3333333333333,Other
2646,121,5,2013.52,4,3.0,2,30.0,At Risk
2647,19,7,3791.2,1,4.0,4,30.0,Medium Value
2648,37,5,4384.85,2,3.0,4,30.0,At Risk
2649,131,4,3870.96,4,2.0,4,33.3333333333333,At Risk
2650,27,6,2394.82,1,4.0,3,26.6666666666667,Other
2651,17,7,6073.49,1,4.0,6,36.6666666666667,Medium Value
2652,25,5,5319.91,1,3.0,5,30.0,At Risk
2653,5,9,7365.48,1,6.0,7,46.6666666666667,Medium Value
2654,110,9,5504.95,3,6.0,5,46.6666666666667,Medium Value
2655,159,6,4527.94,5,4.0,4,43.3333333333333,Medium Value
2656,140,7,4142.75,4,4.0,4,40.0,Medium Value
2657,184,3,2648.85,5,1.0,3,30.0,Other
2658,38,5,1329.09,2,3.0,2,23.3333333333333,At Risk
2659,2,12,8143.93,1,8.0,7,53.3333333333333,High Value
2661,10,5,3638.75,1,3.0,4,26.6666666666667,At Risk
2662,64,9,6500.3,2,6.0,6,46.6666666666667,Medium Value
2663,166,5,2037.02,5,3.0,2,33.3333333333333,Other
2664,136,7,3303.71,4,4.0,3,36.6666666666667,Other
2665,32,3,3383.62,1,1.0,3,16.6666666666667,At Risk
2666,258,4,1424.82,7,2.0,2,36.6666666666667,Low Value
2667,100,5,2515.43,3,3.0,3,30.0,At Risk
2668,63,5,1542.41,2,3.0,2,23.3333333333333,At Risk
2669,50,3,1280.07,2,1.0,2,16.6666666666667,At Risk
2670,60,3,1311.39,2,1.0,2,16.6666666666667,At Risk
2671,102,7,3015.83,3,4.0,3,33.3333333333333,Other
2672,17,8,2415.16,1,5.0,3,30.0,Other
2673,92,5,1142.54,3,3.0,1,23.3333333333333,At Risk
2674,46,5,3478.14,2,3.0,3,26.6666666666667,At Risk
2675,97,5,2643.24,3,3.0,3,30.0,At Risk
2676,7,6,2943.88,1,4.0,3,26.6666666666667,Other
2677,29,5,1891.72,1,3.0,2,20.0,At Risk
2678,115,5,2932.34,4,3.0,3,33.3333333333333,At Risk
2679,87,6,3337.87,3,4.0,3,33.3333333333333,Other
2680,18,8,3542.31,1,5.0,4,33.3333333333333,Medium Value
2681,52,5,2561.48,2,3.0,3,26.6666666666667,At Risk
2682,40,8,3092.62,2,5.0,3,33.3333333333333,Other
2683,18,6,4760.68,1,4.0,5,33.3333333333333,Medium Value
2684,40,9,6337.4,2,6.0,6,46.6666666666667,Medium Value
2685,46,6,3039.47,2,4.0,3,30.0,Other
2686,26,11,6119.73,1,7.0,6,46.6666666666667,Medium Value
2687,19,7,3107.24,1,4.0,3,26.6666666666667,Other
2688,90,3,1017.75,3,1.0,1,16.6666666666667,At Risk
2689,3,5,1614.96,1,3.0,2,20.0,At Risk
2690,111,4,1082.15,3,2.0,1,20.0,At Risk
2691,62,8,3088.92,2,5.0,3,33.3333333333333,Other
2692,42,3,854.24,2,1.0,1,13.3333333333333,At Risk
2693,3,6,2772.31,1,4.0,3,26.6666666666667,Other
2694,31,4,1536.9,1,2.0,2,16.6666666666667,At Risk
2695,6,9,8243.81,1,6.0,8,50.0,Medium Value
2696,153,4,4142.87,5,2.0,4,36.6666666666667,Other
2697,35,7,4623.16,1,4.0,4,30.0,Medium Value
2698,14,7,3987.65,1,4.0,4,30.0,Medium Value
2699,62,5,1757.44,2,3.0,2,23.3333333333333,At Risk
2700,73,4,1652.12,2,2.0,2,20.0,At Risk
2701,54,9,4863.47,2,6.0,5,43.3333333333333,Medium Value
2702,21,8,7613.27,1,5.0,7,43.3333333333333,Medium Value
2703,21,7,3679.59,1,4.0,4,30.0,Medium Value
2704,237,3,513.58,7,1.0,1,30.0,Low Value
2705,4,9,6879.61,1,6.0,6,43.3333333333333,Medium Value
2706,125,3,1343.61,4,1.0,2,23.3333333333333,At Risk
2707,45,3,1323.22,2,1.0,2,16.6666666666667,At Risk
2708,13,3,1879.32,1,1.0,2,13.3333333333333,At Risk
2709,4,4,2039.87,1,2.0,2,16.6666666666667,At Risk
2710,10,4,977.41,1,2.0,1,13.3333333333333,At Risk
2711,65,6,2814.87,2,4.0,3,30.0,Other
2712,18,6,4116.13,1,4.0,4,30.0,Medium Value
2713,2,3,942.69,1,1.0,1,10.0,At Risk
2714,10,5,1252.46,1,3.0,2,20.0,At Risk
2715,106,5,3221.81,3,3.0,3,30.0,At Risk
2716,145,4,1036.05,4,2.0,1,23.3333333333333,At Risk
2717,43,10,4576.02,2,7.0,4,43.3333333333333,Medium Value
2718,223,6,3484.03,7,4.0,3,46.6666666666667,Other
2719,12,3,1101.08,1,1.0,1,10.0,At Risk
2720,150,4,902.04,5,2.0,1,26.6666666666667,Other
2721,116,2,1655.42,4,1.0,2,23.3333333333333,At Risk
2722,75,6,1950.52,3,4.0,2,30.0,Other
